Timestamp,Track ID,Class,Center X,Center Y,Distance
2024-12-15 16:23:37,10,motorcycle,354.10306,554.0275,160.8142428490866
2024-12-15 16:23:37,1,person,160.80286,579.6911,44.14597865763795
2024-12-15 16:23:37,2,person,330.75778,553.297,138.84800170735264
2024-12-15 16:23:37,3,motorcycle,293.91992,575.48846,97.06578994746295
2024-12-15 16:23:37,4,motorcycle,247.72118,546.9169,71.38017166027271
2024-12-15 16:23:37,5,person,254.55452,529.18286,89.39386273851522
2024-12-15 16:23:37,6,car,311.23944,546.9169,123.2559582738295
2024-12-15 16:23:37,7,motorcycle,157.39508,585.706,44.9388228899509
2024-12-15 16:23:37,1,person,166.5588,578.019,40.01847717773629
2024-12-15 16:23:37,2,person,326.29697,558.1395,133.05345788911313
2024-12-15 16:23:37,3,motorcycle,291.16388,578.7006,93.61899179653666
2024-12-15 16:23:37,4,motorcycle,246.78442,548.6075,69.49800820549643
2024-12-15 16:23:37,5,person,254.55452,529.18286,89.39386273851522
2024-12-15 16:23:37,6,car,310.086,550.2318,120.81307391224263
2024-12-15 16:23:37,7,motorcycle,164.32307,585.706,38.433860345972924
2024-12-15 16:23:37,26,car,277.1601,521.0084,110.42350116426756
2024-12-15 16:23:37,1,person,167.9121,571.4286,42.96462764316275
2024-12-15 16:23:37,2,person,328.28412,560.03625,134.364861536136
2024-12-15 16:23:37,3,motorcycle,288.70642,581.56476,90.60180737711583
2024-12-15 16:23:37,4,motorcycle,247.18864,548.6075,69.77076023933665
2024-12-15 16:23:37,5,person,255.225,527.90546,90.81532815623693
2024-12-15 16:23:37,6,car,312.06754,550.2318,122.6213923398972
2024-12-15 16:23:37,7,motorcycle,170.86227,585.45135,32.56793155875308
2024-12-15 16:23:37,26,car,277.1601,521.0084,110.42350116426756
2024-12-15 16:23:37,1,person,173.35532,567.7315,41.84727977083755
2024-12-15 16:23:37,2,person,325.72525,562.41785,131.22216966846722
2024-12-15 16:23:37,3,motorcycle,285.83118,583.8622,87.33510131599436
2024-12-15 16:23:37,4,motorcycle,246.73016,549.4277,68.85687006165398
2024-12-15 16:23:37,5,person,254.23564,531.64557,87.25728054330195
2024-12-15 16:23:37,6,car,306.6442,554.7445,115.84922936866046
2024-12-15 16:23:37,7,motorcycle,176.92982,585.45135,27.274457962146677
2024-12-15 16:23:37,26,car,275.70575,523.8745,107.36130678839793
2024-12-15 16:23:37,1,person,179.22403,565.70715,40.09539101766405
2024-12-15 16:23:37,2,person,322.35165,565.70715,127.06662330373189
2024-12-15 16:23:37,3,motorcycle,286.24484,584.40393,87.6436543980795
2024-12-15 16:23:37,4,motorcycle,247.99709,548.6075,70.32006209334929
2024-12-15 16:23:37,5,person,254.88593,530.4292,88.61467731226159
2024-12-15 16:23:37,6,car,304.62814,558.78284,112.45400535468934
2024-12-15 16:23:37,7,motorcycle,181.30783,585.706,23.531166998525595
2024-12-15 16:23:37,26,car,278.77612,521.0084,111.55871842330387
2024-12-15 16:23:37,30,person,309.5846,530.4292,129.80323149386535
2024-12-15 16:23:37,1,person,184.55069,565.18085,38.092710135007295
2024-12-15 16:23:37,2,person,319.879,568.2183,124.02035650700654
2024-12-15 16:23:37,3,motorcycle,286.64923,584.93353,87.94934843775137
2024-12-15 16:23:37,4,motorcycle,247.93085,549.4277,69.67730446718285
2024-12-15 16:23:37,5,person,254.25497,535.12524,84.57148418645613
2024-12-15 16:23:37,6,car,309.4455,561.83746,115.90813307313685
2024-12-15 16:23:37,7,motorcycle,184.88356,585.706,20.804455734721078
2024-12-15 16:23:37,26,car,279.3148,521.0084,111.93974209089014
2024-12-15 16:23:37,30,person,314.41684,529.18286,134.55957527011967
2024-12-15 16:23:37,9,person,121.460846,522.46027,110.36670056565976
2024-12-15 16:23:37,1,person,188.59126,562.41785,39.27566058831395
2024-12-15 16:23:37,2,person,315.0704,571.86084,118.46100937518429
2024-12-15 16:23:37,3,motorcycle,288.01273,584.93353,89.29299122131592
2024-12-15 16:23:37,4,motorcycle,247.99709,548.6075,70.32006209334929
2024-12-15 16:23:37,5,person,254.57079,536.2319,83.93059469920668
2024-12-15 16:23:37,6,car,317.5604,561.2472,123.7829817159855
2024-12-15 16:23:37,7,motorcycle,187.56537,585.706,18.945676542894127
2024-12-15 16:23:37,26,car,280.3734,519.5174,113.74241046109407
2024-12-15 16:23:37,30,person,316.9111,529.18286,136.68677126006014
2024-12-15 16:23:37,9,person,117.766815,523.8745,112.05974620152412
2024-12-15 16:23:37,1,person,192.07962,560.6469,40.14222152819585
2024-12-15 16:23:37,2,person,312.8577,574.3292,115.74043224495924
2024-12-15 16:23:37,3,motorcycle,290.3332,584.6702,91.62470689755303
2024-12-15 16:23:37,4,motorcycle,248.88127,547.7707,71.53516126266159
2024-12-15 16:23:37,5,person,255.03531,536.2319,84.23336202089853
2024-12-15 16:23:37,6,car,320.65778,561.83746,126.5491119462124
2024-12-15 16:23:37,7,motorcycle,192.21106,585.45135,16.502443999571227
2024-12-15 16:23:37,26,car,280.91937,519.5174,114.12885056483309
2024-12-15 16:23:37,30,person,314.31015,533.99255,131.9992157883902
2024-12-15 16:23:37,9,person,112.61331,525.2525,114.9940045991529
2024-12-15 16:23:37,37,person,25.882242,535.12524,185.81099688258496
2024-12-15 16:23:38,1,person,196.67021,556.1395,43.9866867731732
2024-12-15 16:23:38,3,car,289.65396,585.9578,90.74698686457859
2024-12-15 16:23:38,4,motorcycle,248.47298,547.7707,71.25679106890445
2024-12-15 16:23:38,5,person,254.57079,536.2319,83.93059469920668
2024-12-15 16:23:38,6,car,321.35266,562.9887,126.87121299766942
2024-12-15 16:23:38,7,motorcycle,195.52324,584.93353,15.717500610448631
2024-12-15 16:23:38,26,car,280.91937,519.5174,114.12885056483309
2024-12-15 16:23:38,30,person,315.42178,536.2319,131.86569872411854
2024-12-15 16:23:38,9,person,106.915306,525.2525,119.3815238727815
2024-12-15 16:23:38,44,motorcycle,50.108242,532.833,164.2526754919079
2024-12-15 16:23:38,1,person,199.58824,554.7445,45.25736408482326
2024-12-15 16:23:38,3,car,290.7162,586.2069,91.75879130225071
2024-12-15 16:23:38,4,motorcycle,247.99709,548.6075,70.32006209334929
2024-12-15 16:23:38,5,person,254.57079,536.2319,83.93059469920668
2024-12-15 16:23:38,6,car,318.8216,565.70715,123.67121861007111
2024-12-15 16:23:38,7,motorcycle,197.70868,583.5866,16.5725546205282
2024-12-15 16:23:38,26,car,281.461,517.9856,115.59522420660379
2024-12-15 16:23:38,30,person,315.2005,539.40454,130.16514450401075
2024-12-15 16:23:38,9,person,101.45254,526.59576,122.88117911090983
2024-12-15 16:23:38,44,person,39.043633,532.833,174.40858211574624
2024-12-15 16:23:38,1,person,203.30836,555.4484,44.67424410034825
2024-12-15 16:23:38,4,motorcycle,248.47298,547.7707,71.25679106890445
2024-12-15 16:23:38,5,person,255.19478,535.12524,85.17744575663795
2024-12-15 16:23:38,6,car,316.52728,568.69775,120.65835435875337
2024-12-15 16:23:38,7,motorcycle,200.26483,582.1596,17.842358643489113
2024-12-15 16:23:38,26,car,282.01437,517.9856,115.98586002855046
2024-12-15 16:23:38,30,person,317.9428,540.4157,132.13930120094855
2024-12-15 16:23:38,9,person,97.41595,529.18286,124.65373916373306
2024-12-15 16:23:38,1,person,206.81134,553.297,47.19708356737337
2024-12-15 16:23:38,4,motorcycle,249.78346,546.9169,72.77507756136369
2024-12-15 16:23:38,5,person,255.49982,536.2319,84.53758640761517
2024-12-15 16:23:38,6,car,313.67746,572.28687,117.00676062198286
2024-12-15 16:23:38,7,motorcycle,202.4917,580.33105,19.826143302517337
2024-12-15 16:23:38,26,car,281.4653,519.5174,114.51657051219705
2024-12-15 16:23:38,30,person,321.9435,541.4049,135.290818124328
2024-12-15 16:23:38,9,person,91.28271,530.4292,129.07186709349176
2024-12-15 16:23:38,58,motorcycle,42.289112,536.2319,170.11495424050761
2024-12-15 16:23:38,1,person,209.02786,550.2318,50.58037915891275
2024-12-15 16:23:38,4,motorcycle,251.12093,546.04553,74.3265335781913
2024-12-15 16:23:38,5,person,256.78424,533.99255,87.07142250582277
2024-12-15 16:23:38,6,car,312.43533,575.1073,115.15793757243787
2024-12-15 16:23:38,7,motorcycle,204.88968,578.362,22.18359822096715
2024-12-15 16:23:38,26,car,283.6746,517.9856,117.16568963704776
2024-12-15 16:23:38,30,person,330.46835,539.40454,143.85340031174098
2024-12-15 16:23:38,9,person,82.94922,529.18286,136.80626127849558
2024-12-15 16:23:38,58,motorcycle,34.902412,537.3134,176.59791680184114
2024-12-15 16:23:38,1,person,212.0879,551.0204,50.44918351358622
2024-12-15 16:23:38,4,motorcycle,253.71577,542.37286,78.7798926400322
2024-12-15 16:23:38,5,person,255.96432,536.2319,84.8432665732084
2024-12-15 16:23:38,7,motorcycle,207.16734,576.6017,24.471451299645828
2024-12-15 16:23:38,26,car,283.10312,519.5174,115.68741558613884
2024-12-15 16:23:38,30,person,322.7678,550.2318,132.47189412994365
2024-12-15 16:23:38,9,person,76.49928,530.4292,141.74809853222018
2024-12-15 16:23:38,58,motorcycle,30.948853,539.40454,179.58313273384002
2024-12-15 16:23:38,1,person,214.57616,550.2318,51.858817129418796
2024-12-15 16:23:38,4,motorcycle,253.02927,544.2478,76.94420474948876
2024-12-15 16:23:38,5,person,255.96432,536.2319,84.8432665732084
2024-12-15 16:23:38,7,motorcycle,208.99086,575.1073,26.466622691594385
2024-12-15 16:23:38,26,car,283.10312,519.5174,115.68741558613884
2024-12-15 16:23:38,30,person,316.68616,558.78284,123.7518229032405
2024-12-15 16:23:38,9,person,69.71762,531.64557,147.12520576663607
2024-12-15 16:23:38,1,person,215.62009,551.0204,51.41001600946794
2024-12-15 16:23:38,4,motorcycle,252.4862,545.156,75.91222251616502
2024-12-15 16:23:38,5,person,258.2105,533.99255,88.00821716784462
2024-12-15 16:23:38,7,motorcycle,210.21922,574.3292,27.63007898375315
2024-12-15 16:23:38,26,car,280.42816,523.8745,110.74194912893216
2024-12-15 16:23:38,30,person,314.26538,565.18085,119.45271112583632
2024-12-15 16:23:38,1,person,218.48903,548.6075,54.61716906111118
2024-12-15 16:23:38,4,motorcycle,253.02927,544.2478,76.94420474948876
2024-12-15 16:23:38,5,person,257.54428,535.12524,86.71838400823668
2024-12-15 16:23:38,7,motorcycle,211.99919,572.28687,30.199311467083774
2024-12-15 16:23:38,26,car,284.7814,517.9856,117.95867092704546
2024-12-15 16:23:38,30,person,315.65826,569.17,119.69680120517006
2024-12-15 16:23:38,9,person,34.75544,521.0084,183.15413590743725
2024-12-15 16:23:38,1,person,219.70169,548.6075,55.0395099564849
2024-12-15 16:23:38,4,motorcycle,251.33104,547.7707,73.23097955911487
2024-12-15 16:23:38,5,person,256.71643,537.3134,84.53615397050542
2024-12-15 16:23:38,7,motorcycle,213.53427,571.86084,31.224811137401716
2024-12-15 16:23:38,26,car,283.64908,519.5174,116.08022296697443
2024-12-15 16:23:38,30,person,315.5543,573.5294,118.54739706785004
2024-12-15 16:23:38,9,person,16.069124,516.4114,202.03372243266716
2024-12-15 16:23:39,1,person,221.1146,551.0204,53.33693479457973
2024-12-15 16:23:39,4,motorcycle,250.7324,549.4277,71.63335397943999
2024-12-15 16:23:39,5,person,255.02716,539.40454,81.85229289129596
2024-12-15 16:23:39,7,motorcycle,214.59892,572.28687,31.32325593396522
2024-12-15 16:23:39,9,person,0.38689122,514.7929,217.03834806607333
2024-12-15 16:23:39,1,person,224.27687,545.156,59.97691409708718
2024-12-15 16:23:39,4,motorcycle,250.7324,549.4277,71.63335397943999
2024-12-15 16:23:39,5,person,259.59103,531.64557,90.68307406498194
2024-12-15 16:23:39,7,motorcycle,216.19339,570.54504,33.61279983131426
2024-12-15 16:23:39,9,person,-23.284822,509.6525,240.87088086773792
2024-12-15 16:23:39,84,motorcycle,366.39273,539.40454,177.08289460729966
2024-12-15 16:23:39,87,person,280.73615,495.69708,131.89929426697097
2024-12-15 16:23:39,1,person,225.3744,544.2478,61.25494240263393
2024-12-15 16:23:39,4,motorcycle,251.95433,546.04553,74.90218230507372
2024-12-15 16:23:39,5,person,255.79793,537.3134,83.92268228293528
2024-12-15 16:23:39,7,motorcycle,217.32806,569.63513,34.961221192983054
2024-12-15 16:23:39,9,person,-41.686554,505.96658,259.33505716543607
2024-12-15 16:23:39,84,motorcycle,374.92477,539.40454,185.12288992720485
2024-12-15 16:23:39,87,person,281.39175,493.43832,134.0895514665479
2024-12-15 16:23:39,1,person,227.63483,539.40454,66.59949822680723
2024-12-15 16:23:39,4,motorcycle,252.06517,545.156,75.62172642708245
2024-12-15 16:23:39,5,person,255.18118,538.3707,82.72321247879884
2024-12-15 16:23:39,7,motorcycle,217.88438,568.69775,36.05110102015783
2024-12-15 16:23:39,84,motorcycle,381.21155,539.40454,191.07441899362144
2024-12-15 16:23:39,87,person,279.41214,495.69708,131.09304603505862
2024-12-15 16:23:39,1,person,227.07625,544.2478,61.9792780548719
2024-12-15 16:23:39,4,motorcycle,249.69786,547.7707,72.09561928655928
2024-12-15 16:23:39,5,person,255.49982,536.2319,84.53758640761517
2024-12-15 16:23:39,7,motorcycle,218.94061,568.2183,36.997591507336665
2024-12-15 16:23:39,87,person,273.96545,504.03876,121.15877689523776
2024-12-15 16:23:39,103,person,121.289345,533.99255,102.72463000359261
2024-12-15 16:23:39,1,person,227.78468,540.4157,65.74402153190432
2024-12-15 16:23:39,4,motorcycle,249.371,546.9169,72.49354766546469
2024-12-15 16:23:39,5,person,262.5879,523.8745,98.55117444442253
2024-12-15 16:23:39,7,motorcycle,218.9079,567.2372,37.82738278908382
2024-12-15 16:23:39,87,person,257.15677,531.64557,89.1023266215591
2024-12-15 16:23:39,103,person,115.10887,533.99255,107.53365207285113
2024-12-15 16:23:39,104,person,348.82156,525.2525,166.53842462026594
2024-12-15 16:23:39,105,person,97.136215,527.90546,125.61282201545947
2024-12-15 16:23:39,26,car,279.8535,521.0084,112.32207283911298
2024-12-15 16:23:39,1,person,228.08388,539.40454,66.78707713229409
2024-12-15 16:23:39,4,motorcycle,249.45412,546.04553,73.19012191076402
2024-12-15 16:23:39,5,person,266.3076,516.4114,106.6946760914058
2024-12-15 16:23:39,7,motorcycle,219.84828,567.2372,38.30608888039211
2024-12-15 16:23:39,103,person,107.83663,532.833,114.04162480208707
2024-12-15 16:23:39,104,person,348.159,527.90546,164.76865884475725
2024-12-15 16:23:39,105,person,89.56008,527.90546,131.88858046188076
2024-12-15 16:23:39,1,person,228.07475,542.37286,64.10209523316107
2024-12-15 16:23:39,4,motorcycle,246.67697,550.2318,68.23204749007243
2024-12-15 16:23:39,5,person,262.6158,521.0084,100.79885989558612
2024-12-15 16:23:39,7,motorcycle,220.16174,567.2372,38.46944334519363
2024-12-15 16:23:39,103,person,102.94629,535.12524,116.73969440597315
2024-12-15 16:23:39,104,person,342.83542,533.99255,157.3497361075798
2024-12-15 16:23:39,105,person,87.2444,531.64557,131.85655972969263
2024-12-15 16:23:39,109,person,345.41736,526.59576,162.89380167765745
2024-12-15 16:23:39,110,motorcycle,277.92896,539.40454,98.71540632197438
2024-12-15 16:23:39,112,person,105.60046,533.99255,115.18791542247389
2024-12-15 16:23:39,1,person,229.29797,538.3707,68.23883479528904
2024-12-15 16:23:39,4,motorcycle,247.59286,548.6075,70.04478199248678
2024-12-15 16:23:39,5,person,263.9952,519.5174,102.82429643571601
2024-12-15 16:23:39,7,motorcycle,220.62865,566.7351,39.14197540085643
2024-12-15 16:23:39,103,person,94.19036,533.99255,124.71031276271822
2024-12-15 16:23:39,104,person,348.37158,532.833,162.86660569312545
2024-12-15 16:23:39,105,person,76.464134,529.18286,142.3944441836654
2024-12-15 16:23:39,109,person,348.99756,526.59576,166.09772749235614
2024-12-15 16:23:39,110,motorcycle,279.24802,538.3707,100.39130957937793
2024-12-15 16:23:39,112,person,96.9815,531.64557,123.6330847647081
2024-12-15 16:23:39,1,person,229.62112,537.3134,69.3326693772045
2024-12-15 16:23:39,4,motorcycle,247.72118,546.9169,71.38017166027271
2024-12-15 16:23:39,5,person,265.52118,514.7929,107.48615463165477
2024-12-15 16:23:39,7,motorcycle,221.6021,563.5502,42.37028112552771
2024-12-15 16:23:39,103,person,84.81013,531.64557,133.9441493916401
2024-12-15 16:23:39,104,person,355.4132,530.4292,170.27437073184268
2024-12-15 16:23:39,105,person,62.671844,523.8745,157.01627727125936
2024-12-15 16:23:39,109,person,356.5117,523.8745,174.0430924997456
2024-12-15 16:23:39,110,motorcycle,282.45697,533.99255,105.62260537226395
2024-12-15 16:23:39,112,person,86.529625,527.90546,134.4364103861004
2024-12-15 16:23:40,1,person,230.53961,537.3134,69.7300213602882
2024-12-15 16:23:40,4,motorcycle,248.13364,546.9169,71.65658048877123
2024-12-15 16:23:40,5,person,261.80426,522.46027,99.15733335367838
2024-12-15 16:23:40,7,motorcycle,222.10786,562.9887,43.111406655188865
2024-12-15 16:23:40,103,person,75.513725,530.4292,142.6076073970109
2024-12-15 16:23:40,104,person,358.42258,531.64557,172.53996932776184
2024-12-15 16:23:40,105,person,55.850563,523.8745,163.01580396927778
2024-12-15 16:23:40,109,person,358.66354,525.2525,175.38902073319755
2024-12-15 16:23:40,110,motorcycle,283.9082,532.833,107.48018985346788
2024-12-15 16:23:40,112,person,79.96364,527.90546,140.02268231433078
2024-12-15 16:23:40,1,person,230.8807,536.2319,70.85190320308975
2024-12-15 16:23:40,4,motorcycle,249.03741,546.04553,72.90920683566823
2024-12-15 16:23:40,5,person,262.6158,521.0084,100.79885989558612
2024-12-15 16:23:40,7,motorcycle,223.14488,561.83746,44.63255199140673
2024-12-15 16:23:40,103,person,69.351036,532.833,146.9032153749536
2024-12-15 16:23:40,104,person,361.36047,532.833,174.7815992084836
2024-12-15 16:23:40,109,person,359.27066,527.90546,174.8278170801203
2024-12-15 16:23:40,110,motorcycle,283.9082,532.833,107.48018985346788
2024-12-15 16:23:40,112,person,73.471016,529.18286,144.99879444541943
2024-12-15 16:23:40,1,person,230.99886,537.3134,69.93237525906724
2024-12-15 16:23:40,4,motorcycle,247.07327,550.2318,68.50376358274048
2024-12-15 16:23:40,5,person,259.26562,527.90546,93.32757957525203
2024-12-15 16:23:40,7,motorcycle,222.41946,564.10254,42.323279761446
2024-12-15 16:23:40,103,person,66.76378,535.12524,148.19117720026384
2024-12-15 16:23:40,104,person,357.35175,538.3707,168.99035544780358
2024-12-15 16:23:40,109,person,357.03082,532.833,170.79251735475708
2024-12-15 16:23:40,110,motorcycle,280.1378,537.3134,101.7431710315857
2024-12-15 16:23:40,112,person,72.796425,533.99255,143.30991738841732
2024-12-15 16:23:40,1,person,230.53961,537.3134,69.7300213602882
2024-12-15 16:23:40,4,motorcycle,248.33107,549.4277,69.95321748653703
2024-12-15 16:23:40,5,person,255.19478,535.12524,85.17744575663795
2024-12-15 16:23:40,7,motorcycle,222.59636,563.5502,42.88572661008555
2024-12-15 16:23:40,103,person,58.05838,533.99255,156.53883304151722
2024-12-15 16:23:40,104,person,363.709,538.3707,174.92515140410768
2024-12-15 16:23:40,109,person,363.29114,531.64557,177.020688674375
2024-12-15 16:23:40,110,motorcycle,280.11893,536.2319,102.39832037501884
2024-12-15 16:23:40,112,person,62.134987,532.833,153.35634309916887
2024-12-15 16:23:40,105,person,56.486797,537.3134,156.606661685814
2024-12-15 16:23:40,1,person,230.8807,536.2319,70.85190320308975
2024-12-15 16:23:40,4,motorcycle,248.7313,549.4277,70.23032698289963
2024-12-15 16:23:40,5,person,254.273,538.3707,82.12018988006238
2024-12-15 16:23:40,7,motorcycle,222.959,562.41785,44.04014004912876
2024-12-15 16:23:40,103,person,50.45165,533.99255,163.467713507515
2024-12-15 16:23:40,104,person,371.52698,537.3134,182.62287173640107
2024-12-15 16:23:40,109,person,368.09546,532.833,181.01792254152625
2024-12-15 16:23:40,110,motorcycle,280.11893,536.2319,102.39832037501884
2024-12-15 16:23:40,132,person,-41.057495,795.03107,310.07390752044904
2024-12-15 16:23:40,105,person,51.60537,539.40454,160.2896548049811
2024-12-15 16:23:40,1,person,230.08037,537.3134,69.53011235024361
2024-12-15 16:23:40,4,motorcycle,248.19466,551.0204,68.71482765067886
2024-12-15 16:23:40,5,person,252.65588,540.4157,79.51685159448908
2024-12-15 16:23:40,7,motorcycle,222.77618,562.9887,43.45791449242876
2024-12-15 16:23:40,103,person,44.7466,533.99255,168.70270170480376
2024-12-15 16:23:40,104,person,373.01474,540.4157,182.98739497230403
2024-12-15 16:23:40,109,person,371.26074,535.12524,183.1364970793643
2024-12-15 16:23:40,110,motorcycle,279.2193,537.3134,101.02130808646262
2024-12-15 16:23:40,132,person,-11.614146,772.8086,273.20936912009444
2024-12-15 16:23:40,136,person,265.08707,519.5174,103.50736877452252
2024-12-15 16:23:40,1,person,228.8099,541.4049,65.29468207911346
2024-12-15 16:23:40,4,motorcycle,245.29243,554.0275,64.53582762214334
2024-12-15 16:23:40,5,person,250.14404,543.3203,75.67702239616726
2024-12-15 16:23:40,7,motorcycle,221.4213,566.22516,39.99514741073284
2024-12-15 16:23:40,103,person,38.099712,535.12524,174.41455084618084
2024-12-15 16:23:40,104,person,369.04742,546.04553,177.44890880018113
2024-12-15 16:23:40,109,person,366.75305,541.4049,176.7483093094528
2024-12-15 16:23:40,110,motorcycle,276.1947,540.4157,96.72600437253159
2024-12-15 16:23:40,136,person,264.54114,519.5174,103.1649543813208
2024-12-15 16:23:40,145,person,295.2969,513.1283,128.95035230419109
2024-12-15 16:23:40,1,person,225.19531,551.7938,54.39337423028884
2024-12-15 16:23:40,4,motorcycle,247.01727,551.0204,67.89423357785991
2024-12-15 16:23:40,5,person,249.53897,545.156,73.90516648254369
2024-12-15 16:23:40,7,motorcycle,220.78452,566.22516,39.65773520908705
2024-12-15 16:23:40,109,person,373.782,541.4049,183.394586121701
2024-12-15 16:23:40,110,motorcycle,274.86234,540.4157,95.67996786161667
2024-12-15 16:23:40,136,person,264.8589,517.9856,104.56116444156024
2024-12-15 16:23:40,150,person,369.02356,525.2525,184.8138315812699
2024-12-15 16:23:40,152,person,382.2227,523.8745,197.48468097234783
2024-12-15 16:23:40,1,person,226.92523,543.3203,62.749941639664094
2024-12-15 16:23:40,4,motorcycle,244.9487,553.297,64.81941184817825
2024-12-15 16:23:40,5,person,251.3235,540.4157,78.64089043517691
2024-12-15 16:23:40,7,motorcycle,220.14774,566.22516,39.327740115319685
2024-12-15 16:23:40,109,person,379.74792,542.37286,188.7596437933702
2024-12-15 16:23:40,110,motorcycle,275.23462,539.40454,96.60257562398375
2024-12-15 16:23:40,136,person,263.9952,519.5174,102.82429643571601
2024-12-15 16:23:40,150,person,372.13156,525.2525,187.6604938112974
2024-12-15 16:23:40,152,person,385.37097,523.8745,200.3933339241852
2024-12-15 16:23:40,162,person,364.36157,525.2525,180.5600012807377
2024-12-15 16:23:40,1,person,227.02751,538.3707,67.29527330053538
2024-12-15 16:23:40,4,motorcycle,244.5368,554.0275,64.00777388089278
2024-12-15 16:23:40,5,person,252.33284,539.40454,80.06582070104103
2024-12-15 16:23:40,7,motorcycle,219.36504,566.7351,38.4910085508007
2024-12-15 16:23:40,110,motorcycle,272.19754,540.4157,93.60968144875561
2024-12-15 16:23:40,136,person,265.74652,516.4114,106.34689974765367
2024-12-15 16:23:40,150,person,371.89758,527.90546,186.40386890767584
2024-12-15 16:23:40,152,person,382.50418,527.90546,196.22792471383883
2024-12-15 16:23:40,162,person,362.8062,527.90546,178.0547284632593
2024-12-15 16:23:40,167,person,96.77202,532.833,123.1560874459724
2024-12-15 16:23:40,132,person,30.35315,738.33673,218.89976123502282
2024-12-15 16:23:40,145,person,283.57645,523.8745,113.04915879690348
2024-12-15 16:23:40,1,person,224.94894,544.2478,61.07992570574026
2024-12-15 16:23:40,4,motorcycle,243.34595,556.1395,61.66532497836609
2024-12-15 16:23:40,5,person,249.6256,544.2478,74.63918089193336
2024-12-15 16:23:40,7,motorcycle,217.93161,569.63513,35.26425769945754
2024-12-15 16:23:40,110,motorcycle,268.34583,544.2478,88.2012441672806
2024-12-15 16:23:40,150,person,370.10712,531.64557,183.3269151338668
2024-12-15 16:23:40,152,person,380.33105,531.64557,192.85128256638586
2024-12-15 16:23:40,167,person,93.23952,533.99255,125.51805927086747
2024-12-15 16:23:40,172,person,318.54526,532.833,136.25117545364517
2024-12-15 16:23:40,132,person,36.210735,733.11896,211.06297194202492
